deck_id,deck_name,card_id,card_name,count
D048,Mega Gardevoir ex [candy],747,Mega Gardevoir ex,3
D048,Mega Gardevoir ex [candy],1079,Rare Candy,4
D048,Mega Gardevoir ex [candy],1086,Buddy-Buddy Poffin,4
D048,Mega Gardevoir ex [candy],1088,Prime Catcher,1
D048,Mega Gardevoir ex [candy],1097,Night Stretcher,3
D048,Mega Gardevoir ex [candy],1102,Dusk Ball,4
D048,Mega Gardevoir ex [candy],1121,Ultra Ball,4
D048,Mega Gardevoir ex [candy],1122,Pokégear 3.0,4
D048,Mega Gardevoir ex [candy],1123,Switch,2
D048,Mega Gardevoir ex [candy],1181,Billy & O'Nare,4
D048,Mega Gardevoir ex [candy],1182,Boss’s Orders,2
D048,Mega Gardevoir ex [candy],1213,Judge,4
D048,Mega Gardevoir ex [candy],1224,Cheren,4
D048,Mega Gardevoir ex [candy],1225,Hilda,2
D049,Cynthia's Garchomp ex,6,Basic {F} Energy,8
D049,Cynthia's Garchomp ex,341,Cynthia's Roselia,2
D049,Cynthia's Garchomp ex,342,Cynthia's Roserade,1
D049,Cynthia's Garchomp ex,379,Cynthia's Gible,3
D049,Cynthia's Garchomp ex,380,Cynthia's Gabite,1
D049,Cynthia's Garchomp ex,381,Cynthia's Garchomp ex,3
D049,Cynthia's Garchomp ex,387,Cynthia's Spiritomb,1
D049,Cynthia's Garchomp ex,1079,Rare Candy,4
D049,Cynthia's Garchomp ex,1086,Buddy-Buddy Poffin,4
D049,Cynthia's Garchomp ex,1088,Prime Catcher,1
D049,Cynthia's Garchomp ex,1097,Night Stretcher,2
D049,Cynthia's Garchomp ex,1102,Dusk Ball,4
D049,Cynthia's Garchomp ex,1121,Ultra Ball,4
D049,Cynthia's Garchomp ex,1122,Pokégear 3.0,4
D049,Cynthia's Garchomp ex,1123,Switch,2
D049,Cynthia's Garchomp ex,1181,Billy & O'Nare,4
D049,Cynthia's Garchomp ex,1182,Boss’s Orders,2
D049,Cynthia's Garchomp ex,1213,Judge,4
D049,Cynthia's Garchomp ex,1224,Cheren,4
D049,Cynthia's Garchomp ex,1225,Hilda,2
D050,Cynthia's Garchomp ex [roserade2],6,Basic {F} Energy,8
D050,Cynthia's Garchomp ex [roserade2],341,Cynthia's Roselia,2
D050,Cynthia's Garchomp ex [roserade2],342,Cynthia's Roserade,2
D050,Cynthia's Garchomp ex [roserade2],379,Cynthia's Gible,3
D050,Cynthia's Garchomp ex [roserade2],380,Cynthia's Gabite,1
D050,Cynthia's Garchomp ex [roserade2],381,Cynthia's Garchomp ex,3
D050,Cynthia's Garchomp ex [roserade2],387,Cynthia's Spiritomb,1
D050,Cynthia's Garchomp ex [roserade2],1079,Rare Candy,4
D050,Cynthia's Garchomp ex [roserade2],1086,Buddy-Buddy Poffin,4
D050,Cynthia's Garchomp ex [roserade2],1088,Prime Catcher,1
D050,Cynthia's Garchomp ex [roserade2],1097,Night Stretcher,2
D050,Cynthia's Garchomp ex [roserade2],1102,Dusk Ball,3
D050,Cynthia's Garchomp ex [roserade2],1121,Ultra Ball,4
D050,Cynthia's Garchomp ex [roserade2],1122,Pokégear 3.0,4
D050,Cynthia's Garchomp ex [roserade2],1123,Switch,2
D050,Cynthia's Garchomp ex [roserade2],1181,Billy & O'Nare,4
D050,Cynthia's Garchomp ex [roserade2],1182,Boss’s Orders,2
D050,Cynthia's Garchomp ex [roserade2],1213,Judge,4
D050,Cynthia's Garchomp ex [roserade2],1224,Cheren,4
D050,Cynthia's Garchomp ex [roserade2],1225,Hilda,2
D051,Cynthia's Garchomp ex [milotic],6,Basic {F} Energy,8
D051,Cynthia's Garchomp ex [milotic],341,Cynthia's Roselia,2
D051,Cynthia's Garchomp ex [milotic],342,Cynthia's Roserade,1
D051,Cynthia's Garchomp ex [milotic],365,Cynthia's Feebas,1
D051,Cynthia's Garchomp ex [milotic],366,Cynthia's Milotic,1
D051,Cynthia's Garchomp ex [milotic],379,Cynthia's Gible,3
D051,Cynthia's Garchomp ex [milotic],380,Cynthia's Gabite,1
D051,Cynthia's Garchomp ex [milotic],381,Cynthia's Garchomp ex,3
D051,Cynthia's Garchomp ex [milotic],387,Cynthia's Spiritomb,1
D051,Cynthia's Garchomp ex [milotic],1079,Rare Candy,4
D051,Cynthia's Garchomp ex [milotic],1086,Buddy-Buddy Poffin,4
D051,Cynthia's Garchomp ex [milotic],1088,Prime Catcher,1
D051,Cynthia's Garchomp ex [milotic],1097,Night Stretcher,2
D051,Cynthia's Garchomp ex [milotic],1102,Dusk Ball,2
D051,Cynthia's Garchomp ex [milotic],1121,Ultra Ball,4
D051,Cynthia's Garchomp ex [milotic],1122,Pokégear 3.0,4
D051,Cynthia's Garchomp ex [milotic],1123,Switch,2
D051,Cynthia's Garchomp ex [milotic],1181,Billy & O'Nare,4
D051,Cynthia's Garchomp ex [milotic],1182,Boss’s Orders,2
D051,Cynthia's Garchomp ex [milotic],1213,Judge,4
D051,Cynthia's Garchomp ex [milotic],1224,Cheren,4
D051,Cynthia's Garchomp ex [milotic],1225,Hilda,2
D052,Cynthia's Garchomp ex [lean],6,Basic {F} Energy,8
D052,Cynthia's Garchomp ex [lean],341,Cynthia's Roselia,2
D052,Cynthia's Garchomp ex [lean],342,Cynthia's Roserade,1
D052,Cynthia's Garchomp ex [lean],379,Cynthia's Gible,3
D052,Cynthia's Garchomp ex [lean],380,Cynthia's Gabite,1
D052,Cynthia's Garchomp ex [lean],381,Cynthia's Garchomp ex,3
D052,Cynthia's Garchomp ex [lean],387,Cynthia's Spiritomb,1
D052,Cynthia's Garchomp ex [lean],1079,Rare Candy,4
D052,Cynthia's Garchomp ex [lean],1086,Buddy-Buddy Poffin,4
D052,Cynthia's Garchomp ex [lean],1088,Prime Catcher,1
D052,Cynthia's Garchomp ex [lean],1097,Night Stretcher,2
D052,Cynthia's Garchomp ex [lean],1102,Dusk Ball,4
D052,Cynthia's Garchomp ex [lean],1121,Ultra Ball,4
D052,Cynthia's Garchomp ex [lean],1122,Pokégear 3.0,4
D052,Cynthia's Garchomp ex [lean],1123,Switch,2
D052,Cynthia's Garchomp ex [lean],1181,Billy & O'Nare,4
D052,Cynthia's Garchomp ex [lean],1182,Boss’s Orders,2
D052,Cynthia's Garchomp ex [lean],1213,Judge,4
D052,Cynthia's Garchomp ex [lean],1224,Cheren,4
D052,Cynthia's Garchomp ex [lean],1225,Hilda,2
D053,Mega Lucario ex,6,Basic {F} Energy,9
D053,Mega Lucario ex,478,Squawkabilly,1
D053,Mega Lucario ex,678,Mega Lucario ex,3
D053,Mega Lucario ex,1086,Buddy-Buddy Poffin,4
D053,Mega Lucario ex,1088,Prime Catcher,1
D053,Mega Lucario ex,1097,Night Stretcher,4
D053,Mega Lucario ex,1102,Dusk Ball,4
D053,Mega Lucario ex,1112,Super Potion,2
D053,Mega Lucario ex,1121,Ultra Ball,4
D053,Mega Lucario ex,1122,Pokégear 3.0,4
D053,Mega Lucario ex,1123,Switch,2
D053,Mega Lucario ex,1139,Energy Recycler,1
D053,Mega Lucario ex,1156,Lucky Helmet,2
D053,Mega Lucario ex,1174,Air Balloon,2
D053,Mega Lucario ex,1181,Billy & O'Nare,4
D053,Mega Lucario ex,1182,Boss’s Orders,3
D053,Mega Lucario ex,1184,Lana’s Aid,2
D053,Mega Lucario ex,1213,Judge,4
D053,Mega Lucario ex,1224,Cheren,4
D054,Mega Lucario ex [gong],6,Basic {F} Energy,9
D054,Mega Lucario ex [gong],478,Squawkabilly,1
D054,Mega Lucario ex [gong],678,Mega Lucario ex,3
D054,Mega Lucario ex [gong],1086,Buddy-Buddy Poffin,4
D054,Mega Lucario ex [gong],1088,Prime Catcher,1
D054,Mega Lucario ex [gong],1097,Night Stretcher,4
D054,Mega Lucario ex [gong],1102,Dusk Ball,4
D054,Mega Lucario ex [gong],1112,Super Potion,2
D054,Mega Lucario ex [gong],1121,Ultra Ball,4
D054,Mega Lucario ex [gong],1122,Pokégear 3.0,4
D054,Mega Lucario ex [gong],1123,Switch,2
D054,Mega Lucario ex [gong],1142,Fighting Gong,2
D054,Mega Lucario ex [gong],1156,Lucky Helmet,2
D054,Mega Lucario ex [gong],1174,Air Balloon,2
D054,Mega Lucario ex [gong],1181,Billy & O'Nare,4
D054,Mega Lucario ex [gong],1182,Boss’s Orders,2
D054,Mega Lucario ex [gong],1184,Lana’s Aid,2
D054,Mega Lucario ex [gong],1213,Judge,4
D054,Mega Lucario ex [gong],1224,Cheren,4
D055,Mega Lucario ex [lean],6,Basic {F} Energy,9
D055,Mega Lucario ex [lean],478,Squawkabilly,1
D055,Mega Lucario ex [lean],678,Mega Lucario ex,3
D055,Mega Lucario ex [lean],1086,Buddy-Buddy Poffin,4
D055,Mega Lucario ex [lean],1088,Prime Catcher,1
D055,Mega Lucario ex [lean],1097,Night Stretcher,4
D055,Mega Lucario ex [lean],1102,Dusk Ball,4
D055,Mega Lucario ex [lean],1112,Super Potion,2
D055,Mega Lucario ex [lean],1121,Ultra Ball,4
D055,Mega Lucario ex [lean],1122,Pokégear 3.0,4
D055,Mega Lucario ex [lean],1123,Switch,2
D055,Mega Lucario ex [lean],1139,Energy Recycler,1
D055,Mega Lucario ex [lean],1156,Lucky Helmet,2
D055,Mega Lucario ex [lean],1174,Air Balloon,2
D055,Mega Lucario ex [lean],1181,Billy & O'Nare,4
D055,Mega Lucario ex [lean],1182,Boss’s Orders,3
D055,Mega Lucario ex [lean],1184,Lana’s Aid,2
D055,Mega Lucario ex [lean],1213,Judge,4
D055,Mega Lucario ex [lean],1224,Cheren,4
D056,Mega Lucario ex [squawk],6,Basic {F} Energy,9
D056,Mega Lucario ex [squawk],478,Squawkabilly,2
D056,Mega Lucario ex [squawk],678,Mega Lucario ex,3
D056,Mega Lucario ex [squawk],1086,Buddy-Buddy Poffin,4
D056,Mega Lucario ex [squawk],1088,Prime Catcher,1
D056,Mega Lucario ex [squawk],1097,Night Stretcher,4
D056,Mega Lucario ex [squawk],1102,Dusk Ball,4
D056,Mega Lucario ex [squawk],1112,Super Potion,2
D056,Mega Lucario ex [squawk],1121,Ultra Ball,4
D056,Mega Lucario ex [squawk],1122,Pokégear 3.0,4
D056,Mega Lucario ex [squawk],1123,Switch,2
D056,Mega Lucario ex [squawk],1156,Lucky Helmet,2
D056,Mega Lucario ex [squawk],1174,Air Balloon,2
D056,Mega Lucario ex [squawk],1181,Billy & O'Nare,4
D056,Mega Lucario ex [squawk],1182,Boss’s Orders,3
D056,Mega Lucario ex [squawk],1184,Lana’s Aid,2
D056,Mega Lucario ex [squawk],1213,Judge,4
D056,Mega Lucario ex [squawk],1224,Cheren,4
D057,Team Rocket's Mewtwo ex,5,Basic {P} Energy,7
D057,Team Rocket's Mewtwo ex,15,Team Rocket's Energy,2
D057,Team Rocket's Mewtwo ex,431,Team Rocket's Mewtwo ex,3
D057,Team Rocket's Mewtwo ex,478,Squawkabilly,1
D057,Team Rocket's Mewtwo ex,1086,Buddy-Buddy Poffin,4
D057,Team Rocket's Mewtwo ex,1088,Prime Catcher,1
D057,Team Rocket's Mewtwo ex,1097,Night Stretcher,4
D057,Team Rocket's Mewtwo ex,1102,Dusk Ball,4
D057,Team Rocket's Mewtwo ex,1112,Super Potion,2
D057,Team Rocket's Mewtwo ex,1121,Ultra Ball,4
D057,Team Rocket's Mewtwo ex,1122,Pokégear 3.0,4
D057,Team Rocket's Mewtwo ex,1123,Switch,2
D057,Team Rocket's Mewtwo ex,1139,Energy Recycler,1
D057,Team Rocket's Mewtwo ex,1156,Lucky Helmet,2
D057,Team Rocket's Mewtwo ex,1174,Air Balloon,2
D057,Team Rocket's Mewtwo ex,1181,Billy & O'Nare,4
D057,Team Rocket's Mewtwo ex,1182,Boss’s Orders,3
D057,Team Rocket's Mewtwo ex,1184,Lana’s Aid,2
D057,Team Rocket's Mewtwo ex,1213,Judge,4
D057,Team Rocket's Mewtwo ex,1224,Cheren,4
D058,Team Rocket's Mewtwo ex [watchtower],5,Basic {P} Energy,7
D058,Team Rocket's Mewtwo ex [watchtower],15,Team Rocket's Energy,2
D058,Team Rocket's Mewtwo ex [watchtower],431,Team Rocket's Mewtwo ex,3
D058,Team Rocket's Mewtwo ex [watchtower],478,Squawkabilly,1
D058,Team Rocket's Mewtwo ex [watchtower],1086,Buddy-Buddy Poffin,4
D058,Team Rocket's Mewtwo ex [watchtower],1088,Prime Catcher,1
D058,Team Rocket's Mewtwo ex [watchtower],1097,Night Stretcher,4
D058,Team Rocket's Mewtwo ex [watchtower],1102,Dusk Ball,4
D058,Team Rocket's Mewtwo ex [watchtower],1112,Super Potion,2
D058,Team Rocket's Mewtwo ex [watchtower],1121,Ultra Ball,4
D058,Team Rocket's Mewtwo ex [watchtower],1122,Pokégear 3.0,4
D058,Team Rocket's Mewtwo ex [watchtower],1123,Switch,2
D058,Team Rocket's Mewtwo ex [watchtower],1156,Lucky Helmet,2
D058,Team Rocket's Mewtwo ex [watchtower],1174,Air Balloon,2
D058,Team Rocket's Mewtwo ex [watchtower],1181,Billy & O'Nare,4
D058,Team Rocket's Mewtwo ex [watchtower],1182,Boss’s Orders,3
D058,Team Rocket's Mewtwo ex [watchtower],1184,Lana’s Aid,2
D058,Team Rocket's Mewtwo ex [watchtower],1213,Judge,4
D058,Team Rocket's Mewtwo ex [watchtower],1224,Cheren,4
D058,Team Rocket's Mewtwo ex [watchtower],1256,Team Rocket's Watchtower,1
D059,Team Rocket's Mewtwo ex [lean],5,Basic {P} Energy,7
D059,Team Rocket's Mewtwo ex [lean],15,Team Rocket's Energy,2
D059,Team Rocket's Mewtwo ex [lean],431,Team Rocket's Mewtwo ex,3
D059,Team Rocket's Mewtwo ex [lean],478,Squawkabilly,1
D059,Team Rocket's Mewtwo ex [lean],1086,Buddy-Buddy Poffin,4
D059,Team Rocket's Mewtwo ex [lean],1088,Prime Catcher,1
D059,Team Rocket's Mewtwo ex [lean],1097,Night Stretcher,4
D059,Team Rocket's Mewtwo ex [lean],1102,Dusk Ball,4
D059,Team Rocket's Mewtwo ex [lean],1112,Super Potion,2
D059,Team Rocket's Mewtwo ex [lean],1121,Ultra Ball,4
D059,Team Rocket's Mewtwo ex [lean],1122,Pokégear 3.0,4
D059,Team Rocket's Mewtwo ex [lean],1123,Switch,2
D059,Team Rocket's Mewtwo ex [lean],1139,Energy Recycler,1
D059,Team Rocket's Mewtwo ex [lean],1156,Lucky Helmet,2
D059,Team Rocket's Mewtwo ex [lean],1174,Air Balloon,2
D059,Team Rocket's Mewtwo ex [lean],1181,Billy & O'Nare,4
D059,Team Rocket's Mewtwo ex [lean],1182,Boss’s Orders,3
D059,Team Rocket's Mewtwo ex [lean],1184,Lana’s Aid,2
D059,Team Rocket's Mewtwo ex [lean],1213,Judge,4
D059,Team Rocket's Mewtwo ex [lean],1224,Cheren,4
D060,Team Rocket's Mewtwo ex [bother],5,Basic {P} Energy,7
D060,Team Rocket's Mewtwo ex [bother],15,Team Rocket's Energy,2
D060,Team Rocket's Mewtwo ex [bother],431,Team Rocket's Mewtwo ex,3
D060,Team Rocket's Mewtwo ex [bother],478,Squawkabilly,1
D060,Team Rocket's Mewtwo ex [bother],1086,Buddy-Buddy Poffin,4
D060,Team Rocket's Mewtwo ex [bother],1088,Prime Catcher,1
D060,Team Rocket's Mewtwo ex [bother],1097,Night Stretcher,4
D060,Team Rocket's Mewtwo ex [bother],1102,Dusk Ball,4
D060,Team Rocket's Mewtwo ex [bother],1112,Super Potion,2
D060,Team Rocket's Mewtwo ex [bother],1121,Ultra Ball,4
D060,Team Rocket's Mewtwo ex [bother],1122,Pokégear 3.0,4
D060,Team Rocket's Mewtwo ex [bother],1123,Switch,2
D060,Team Rocket's Mewtwo ex [bother],1131,Team Rocket's Bother-Bot,2
D060,Team Rocket's Mewtwo ex [bother],1156,Lucky Helmet,2
D060,Team Rocket's Mewtwo ex [bother],1174,Air Balloon,2
D060,Team Rocket's Mewtwo ex [bother],1181,Billy & O'Nare,4
D060,Team Rocket's Mewtwo ex [bother],1182,Boss’s Orders,2
D060,Team Rocket's Mewtwo ex [bother],1184,Lana’s Aid,2
D060,Team Rocket's Mewtwo ex [bother],1213,Judge,4
D060,Team Rocket's Mewtwo ex [bother],1224,Cheren,4
D061,Crustle single-prize wall,6,Basic {F} Energy,8
D061,Crustle single-prize wall,344,Dwebble,4
D061,Crustle single-prize wall,345,Crustle,4
D061,Crustle single-prize wall,478,Squawkabilly,1
D061,Crustle single-prize wall,532,Dwebble,2
D061,Crustle single-prize wall,533,Crustle,2
D061,Crustle single-prize wall,1086,Buddy-Buddy Poffin,4
D061,Crustle single-prize wall,1088,Prime Catcher,1
D061,Crustle single-prize wall,1097,Night Stretcher,4
D061,Crustle single-prize wall,1102,Dusk Ball,4
D061,Crustle single-prize wall,1121,Ultra Ball,4
D061,Crustle single-prize wall,1122,Pokégear 3.0,4
D061,Crustle single-prize wall,1123,Switch,2
D061,Crustle single-prize wall,1181,Billy & O'Nare,4
D061,Crustle single-prize wall,1182,Boss’s Orders,2
D061,Crustle single-prize wall,1184,Lana’s Aid,2
D061,Crustle single-prize wall,1213,Judge,4
D061,Crustle single-prize wall,1224,Cheren,4
D062,Crustle single-prize wall [bothID],6,Basic {F} Energy,8
D062,Crustle single-prize wall [bothID],344,Dwebble,4
D062,Crustle single-prize wall [bothID],345,Crustle,4
D062,Crustle single-prize wall [bothID],478,Squawkabilly,1
D062,Crustle single-prize wall [bothID],532,Dwebble,2
D062,Crustle single-prize wall [bothID],533,Crustle,3
D062,Crustle single-prize wall [bothID],1086,Buddy-Buddy Poffin,4
D062,Crustle single-prize wall [bothID],1088,Prime Catcher,1
D062,Crustle single-prize wall [bothID],1097,Night Stretcher,4
D062,Crustle single-prize wall [bothID],1102,Dusk Ball,4
D062,Crustle single-prize wall [bothID],1121,Ultra Ball,4
D062,Crustle single-prize wall [bothID],1122,Pokégear 3.0,4
D062,Crustle single-prize wall [bothID],1123,Switch,2
D062,Crustle single-prize wall [bothID],1181,Billy & O'Nare,4
D062,Crustle single-prize wall [bothID],1182,Boss’s Orders,2
D062,Crustle single-prize wall [bothID],1184,Lana’s Aid,1
D062,Crustle single-prize wall [bothID],1213,Judge,4
D062,Crustle single-prize wall [bothID],1224,Cheren,4
D063,Crustle single-prize wall [draw],6,Basic {F} Energy,8
D063,Crustle single-prize wall [draw],344,Dwebble,4
D063,Crustle single-prize wall [draw],345,Crustle,4
D063,Crustle single-prize wall [draw],478,Squawkabilly,1
D063,Crustle single-prize wall [draw],532,Dwebble,2
D063,Crustle single-prize wall [draw],533,Crustle,2
D063,Crustle single-prize wall [draw],1086,Buddy-Buddy Poffin,4
D063,Crustle single-prize wall [draw],1088,Prime Catcher,1
D063,Crustle single-prize wall [draw],1097,Night Stretcher,4
D063,Crustle single-prize wall [draw],1102,Dusk Ball,4
D063,Crustle single-prize wall [draw],1121,Ultra Ball,4
D063,Crustle single-prize wall [draw],1122,Pokégear 3.0,4
D063,Crustle single-prize wall [draw],1123,Switch,2
D063,Crustle single-prize wall [draw],1181,Billy & O'Nare,4
D063,Crustle single-prize wall [draw],1182,Boss’s Orders,2
D063,Crustle single-prize wall [draw],1184,Lana’s Aid,2
D063,Crustle single-prize wall [draw],1213,Judge,4
D063,Crustle single-prize wall [draw],1224,Cheren,4
D064,Crustle single-prize wall [lean],6,Basic {F} Energy,8
D064,Crustle single-prize wall [lean],344,Dwebble,4
D064,Crustle single-prize wall [lean],345,Crustle,4
D064,Crustle single-prize wall [lean],478,Squawkabilly,1
D064,Crustle single-prize wall [lean],532,Dwebble,2
D064,Crustle single-prize wall [lean],533,Crustle,2
D064,Crustle single-prize wall [lean],1086,Buddy-Buddy Poffin,4
D064,Crustle single-prize wall [lean],1088,Prime Catcher,1
D064,Crustle single-prize wall [lean],1097,Night Stretcher,4
D064,Crustle single-prize wall [lean],1102,Dusk Ball,4
D064,Crustle single-prize wall [lean],1121,Ultra Ball,4
D064,Crustle single-prize wall [lean],1122,Pokégear 3.0,4
D064,Crustle single-prize wall [lean],1123,Switch,2
D064,Crustle single-prize wall [lean],1181,Billy & O'Nare,4
D064,Crustle single-prize wall [lean],1182,Boss’s Orders,2
D064,Crustle single-prize wall [lean],1184,Lana’s Aid,2
D064,Crustle single-prize wall [lean],1213,Judge,4
D064,Crustle single-prize wall [lean],1224,Cheren,4
D065,Reuniclus single-prize control,5,Basic {P} Energy,6
D065,Reuniclus single-prize control,65,Dunsparce,2
D065,Reuniclus single-prize control,66,Dudunsparce,2
D065,Reuniclus single-prize control,518,Solosis,4
D065,Reuniclus single-prize control,519,Duosion,2
D065,Reuniclus single-prize control,520,Reuniclus,3
D065,Reuniclus single-prize control,1079,Rare Candy,4
D065,Reuniclus single-prize control,1086,Buddy-Buddy Poffin,4
D065,Reuniclus single-prize control,1088,Prime Catcher,1
D065,Reuniclus single-prize control,1097,Night Stretcher,2
D065,Reuniclus single-prize control,1102,Dusk Ball,4
D065,Reuniclus single-prize control,1121,Ultra Ball,4
D065,Reuniclus single-prize control,1122,Pokégear 3.0,4
D065,Reuniclus single-prize control,1123,Switch,2
D065,Reuniclus single-prize control,1181,Billy & O'Nare,4
D065,Reuniclus single-prize control,1182,Boss’s Orders,2
D065,Reuniclus single-prize control,1213,Judge,4
D065,Reuniclus single-prize control,1224,Cheren,4
D065,Reuniclus single-prize control,1225,Hilda,2
D066,Reuniclus single-prize control [dudun],5,Basic {P} Energy,6
D066,Reuniclus single-prize control [dudun],65,Dunsparce,3
D066,Reuniclus single-prize control [dudun],66,Dudunsparce,2
D066,Reuniclus single-prize control [dudun],518,Solosis,4
D066,Reuniclus single-prize control [dudun],519,Duosion,2
D066,Reuniclus single-prize control [dudun],520,Reuniclus,3
D066,Reuniclus single-prize control [dudun],1079,Rare Candy,4
D066,Reuniclus single-prize control [dudun],1086,Buddy-Buddy Poffin,4
D066,Reuniclus single-prize control [dudun],1088,Prime Catcher,1
D066,Reuniclus single-prize control [dudun],1097,Night Stretcher,2
D066,Reuniclus single-prize control [dudun],1102,Dusk Ball,3
D066,Reuniclus single-prize control [dudun],1121,Ultra Ball,4
D066,Reuniclus single-prize control [dudun],1122,Pokégear 3.0,4
D066,Reuniclus single-prize control [dudun],1123,Switch,2
D066,Reuniclus single-prize control [dudun],1181,Billy & O'Nare,4
D066,Reuniclus single-prize control [dudun],1182,Boss’s Orders,2
D066,Reuniclus single-prize control [dudun],1213,Judge,4
D066,Reuniclus single-prize control [dudun],1224,Cheren,4
D066,Reuniclus single-prize control [dudun],1225,Hilda,2
D067,Reuniclus single-prize control [draw],5,Basic {P} Energy,6
D067,Reuniclus single-prize control [draw],65,Dunsparce,2
D067,Reuniclus single-prize control [draw],66,Dudunsparce,2
D067,Reuniclus single-prize control [draw],518,Solosis,4
D067,Reuniclus single-prize control [draw],519,Duosion,2
D067,Reuniclus single-prize control [draw],520,Reuniclus,3
D067,Reuniclus single-prize control [draw],1079,Rare Candy,4
D067,Reuniclus single-prize control [draw],1086,Buddy-Buddy Poffin,4
D067,Reuniclus single-prize control [draw],1088,Prime Catcher,1
D067,Reuniclus single-prize control [draw],1097,Night Stretcher,2
D067,Reuniclus single-prize control [draw],1102,Dusk Ball,4
D067,Reuniclus single-prize control [draw],1121,Ultra Ball,4
D067,Reuniclus single-prize control [draw],1122,Pokégear 3.0,4
D067,Reuniclus single-prize control [draw],1123,Switch,2
D067,Reuniclus single-prize control [draw],1181,Billy & O'Nare,4
D067,Reuniclus single-prize control [draw],1182,Boss’s Orders,2
D067,Reuniclus single-prize control [draw],1213,Judge,4
D067,Reuniclus single-prize control [draw],1224,Cheren,4
D067,Reuniclus single-prize control [draw],1225,Hilda,2
D068,Reuniclus single-prize control [lean],5,Basic {P} Energy,6
D068,Reuniclus single-prize control [lean],65,Dunsparce,2
D068,Reuniclus single-prize control [lean],66,Dudunsparce,2
D068,Reuniclus single-prize control [lean],518,Solosis,4
D068,Reuniclus single-prize control [lean],519,Duosion,2
D068,Reuniclus single-prize control [lean],520,Reuniclus,3
D068,Reuniclus single-prize control [lean],1079,Rare Candy,4
D068,Reuniclus single-prize control [lean],1086,Buddy-Buddy Poffin,4
D068,Reuniclus single-prize control [lean],1088,Prime Catcher,1
D068,Reuniclus single-prize control [lean],1097,Night Stretcher,2
D068,Reuniclus single-prize control [lean],1102,Dusk Ball,4
D068,Reuniclus single-prize control [lean],1121,Ultra Ball,4
D068,Reuniclus single-prize control [lean],1122,Pokégear 3.0,4
D068,Reuniclus single-prize control [lean],1123,Switch,2
D068,Reuniclus single-prize control [lean],1181,Billy & O'Nare,4
D068,Reuniclus single-prize control [lean],1182,Boss’s Orders,2
D068,Reuniclus single-prize control [lean],1213,Judge,4
D068,Reuniclus single-prize control [lean],1224,Cheren,4
D068,Reuniclus single-prize control [lean],1225,Hilda,2
D069,Mega Manectric ex,4,Basic {L} Energy,9
D069,Mega Manectric ex,736,Electrike,3
D069,Mega Manectric ex,737,Mega Manectric ex,3
D069,Mega Manectric ex,1079,Rare Candy,4
D069,Mega Manectric ex,1086,Buddy-Buddy Poffin,4
D069,Mega Manectric ex,1088,Prime Catcher,1
D069,Mega Manectric ex,1097,Night Stretcher,4
D069,Mega Manectric ex,1102,Dusk Ball,4
D069,Mega Manectric ex,1121,Ultra Ball,4
D069,Mega Manectric ex,1122,Pokégear 3.0,4
D069,Mega Manectric ex,1123,Switch,2
D069,Mega Manectric ex,1181,Billy & O'Nare,4
D069,Mega Manectric ex,1182,Boss’s Orders,2
D069,Mega Manectric ex,1184,Lana’s Aid,2
D069,Mega Manectric ex,1213,Judge,4
D069,Mega Manectric ex,1224,Cheren,4
D069,Mega Manectric ex,1225,Hilda,2
D070,Mega Manectric ex [electrike4],4,Basic {L} Energy,9
D070,Mega Manectric ex [electrike4],736,Electrike,4
D070,Mega Manectric ex [electrike4],737,Mega Manectric ex,3
D070,Mega Manectric ex [electrike4],1079,Rare Candy,4
D070,Mega Manectric ex [electrike4],1086,Buddy-Buddy Poffin,4
D070,Mega Manectric ex [electrike4],1088,Prime Catcher,1
D070,Mega Manectric ex [electrike4],1097,Night Stretcher,4
D070,Mega Manectric ex [electrike4],1102,Dusk Ball,4
D070,Mega Manectric ex [electrike4],1121,Ultra Ball,4
D070,Mega Manectric ex [electrike4],1122,Pokégear 3.0,4
D070,Mega Manectric ex [electrike4],1123,Switch,2
D070,Mega Manectric ex [electrike4],1181,Billy & O'Nare,4
D070,Mega Manectric ex [electrike4],1182,Boss’s Orders,2
D070,Mega Manectric ex [electrike4],1184,Lana’s Aid,1
D070,Mega Manectric ex [electrike4],1213,Judge,4
D070,Mega Manectric ex [electrike4],1224,Cheren,4
D070,Mega Manectric ex [electrike4],1225,Hilda,2
D071,Mega Manectric ex [lean],4,Basic {L} Energy,9
D071,Mega Manectric ex [lean],736,Electrike,3
D071,Mega Manectric ex [lean],737,Mega Manectric ex,3
D071,Mega Manectric ex [lean],1079,Rare Candy,4
D071,Mega Manectric ex [lean],1086,Buddy-Buddy Poffin,4
D071,Mega Manectric ex [lean],1088,Prime Catcher,1
D071,Mega Manectric ex [lean],1097,Night Stretcher,4
D071,Mega Manectric ex [lean],1102,Dusk Ball,4
D071,Mega Manectric ex [lean],1121,Ultra Ball,4
D071,Mega Manectric ex [lean],1122,Pokégear 3.0,4
D071,Mega Manectric ex [lean],1123,Switch,2
D071,Mega Manectric ex [lean],1181,Billy & O'Nare,4
D071,Mega Manectric ex [lean],1182,Boss’s Orders,2
D071,Mega Manectric ex [lean],1184,Lana’s Aid,2
D071,Mega Manectric ex [lean],1213,Judge,4
D071,Mega Manectric ex [lean],1224,Cheren,4
D071,Mega Manectric ex [lean],1225,Hilda,2
D072,Mega Manectric ex [gust],4,Basic {L} Energy,9
